"review.id","review.review_data","review.rating","review.title","review.review","review.verified_purchase","product.position.page","product.position.position","product.position.global_position","product.asin","product.keyword","product.price.discounted","product.price.current_price","product.price.currency","product.price.before_price","product.price.savings_amount","product.price.savings_percent","product.reviews.total_reviews","product.reviews.rating","product.url","product.score","product.sponsored","product.amazonChoice","product.bestSeller","product.amazonPrime","product.title","product.thumbnail"
"R2MI04XAJOOQF","Reviewed in the United States on October 21, 2021",2,"THICK!","This thing is THICK! So thick that my hands get fatigued after long periods of time typing on this thing. I'm also not a fan of the shape, making it extra difficult to reach keys near the top.The sound is okay, but I have typed on much better blue switches before. These are just okay.My advice is just spend the extra 30 bucks and get a razor, even if you aren't a gamer",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"RGSH8732T4P3N","Reviewed in the United States on October 18, 2021",4,"This is a good keyboard","It's a good keyboard. On unboxing there was a problem with one key occasionally not firing but that problem cleared up and hasn't missed once since the first day. It has a nice weight to it, the silent cherry reds work really well, and the keycaps feel really nice.The only small problem I have with it is that calculator key. I really want to remap it and as others have said, it doesn't want to be remapped at all.",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R15AGC2FHWNEW4","Reviewed in the United States on September 30, 2021",5,"Great Quiet Mechanical Keyboard","Love the feel of the silent red switches. Smooth action, and very little noise. Significantly quieter than my other keyboard that has Cherry browns. The keyboard is very heavy and solid. It doesn’t slide around on the desk. Running your hands along the keys is virtually silent. My favorite keyboard so far.",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R2OUE12CPT71DA","Reviewed in the United States on September 30, 2021",2,"Worked fine for a year, but starting to fail, cheaper quality than I expected","I like the overall feel of this keyboard, and it worked well for a year. The keyboard feels heavy and solid, so I had confidence in it working well and being reliable. However, lately the space bar has been acting up. It 'duds' sometimes causing the space bar to not travel straight down, especially when hitting it off center towards the right side.This is very annoying as space bar strokes are almost by definition (two hand typing) off-center. This is definitely something with the underlying mechanics in the keyboard or the stabilizing mounts.This has become a real nuisance, I am with some regularity missing entire space bar strokes, which is sadness, I liked this keyboard otherwise, but I am afraid I will have to junk it, missing 1 out of N key strokes is simply unacceptable.POST EDIT: I contacted the seller who advised to remove the space bar and clean the stabilizers, which didn't really help much, but now I have a 2nd problem that the Caps Lock and ESC keys sometimes output garbage which could either be indicators of dirt or short on the circuit, or a break in the circuit?It looks impossible to clean this keyboard internally without desoldering the whole thing, remvoing the external housing doesn't do much other than concluding that the board and is inaccessible, so if there were an issue that can be fixed, there is no way to get there",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R2FUF9Q6O5Y2PA","Reviewed in the United States on September 28, 2021",5,"Firm but quiet","I purchased this to replace a noisier mechanical keyboard I was using, after I moved into a more open office. The tactile feedback is great without being so noisy as to disturb my neighbors. Initially the space bar key was a bit sticky but this seems to have worked itself out during the breaking-in period. This might be something for the manufacturer to keep an eye on.",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R8JQK9H9LJVGH","Reviewed in the United States on September 23, 2021",4,"Very Good Keyboard","With one exception I am very pleased with this keyboard. It's solid and the keys work fine. Unfortunately, rather than being double shot molded, the keys are merely painted. I sincerely hope the keyboard lasts long enough fot that to be a problem.",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R3ICCDQP1V5UYP","Reviewed in the United States on September 8, 2021",4,"Good","Overall good. Some colored keys come with the keyboard somehow have a different size :(",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R1GMR6M5OFLML9","Reviewed in the United States on September 8, 2021",5,"Great no-frills keyboard","My job went to permanent work from home, so it was time to up my game and get a really decent keyboard.This was surprisingly hard to find.I knew I wanted something like the IBM Model M.It had to be wired because my work PC doesn't play well with wireless devices.I didn't need or want rainbow backlighting.I just wanted a keyboard with a traditional layout that I could get some typing speed on.This fits the bill nicely.The keys don't snap quite like the Model M but I'm going to be on the phone a lot so it's a good compromise.It's good and heavy, it's not going anywhere.I read the other reviews but I had no problem with loose keys, it was packed well enough.I think maybe down the road I may wish there were more palm support but I can add something for that.If you want a keyboard that means business, if you are going to be on it 40 hours a week, and you like the old Model M, this could be a good choice.",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R1RL5FD5SLON9Q","Reviewed in the United States on September 7, 2021",5,"Excellent quality and had the ""sound"" I was looking for","I bought this keyboard to replace another that supposedly had anti-ghosting and key rollover; it did not (or it functioned poorly, one or the other). That is not the case with this keyboard. I do a lot of typing and I haven't had a single issue with missed keystrokes since I began using it.The quality of material is apparent out of the box. First, this is a hefty keyboard; while not a perfect indicator of quality, it's a sign that the manufacturer did not skimp on materials. The keycaps have a comfortable contour but are strong and secure enough to withstand the strokes I'm pounding out while composing the angriest of email replies.The best thing about the keyboard, in my opinion, is the sound. If you are buying Cherry MX Blue Switches, you should expect loud ""click"" with each keystrokes. If like me, you find that both audibly and tactilely pleasing, you will probably enjoy this keyboard.",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
"R3DC59MGWTJHQ0","Reviewed in the United States on September 1, 2021",1,"Not even close to IBM","half sized keys hard to type with just not worth the money",true,1,1,"10","B0875TLV55","keyboard IKBC CD108",false,79.99,"USD",0,0,0,280,4.5,"https://www.amazon.com/dp/B0875TLV55","1260.00",false,false,false,false,"iKBC CD108 V2 Ergonomic Mechanical Keyboard with Cherry MX Clear Switch for Windows and Mac, Full Size Keyboard Upgraded w...","https://m.media-amazon.com/images/I/71NUI1h95ML._AC_UY218_.jpg"
